X,CH1,CH2,
Second,Volt,Volt,
1.36e-01,-4.00e-02,1.20e-01,
1.38e-01,-7.99e-02,1.60e-01,
1.40e-01,-4.00e-02,1.20e-01,
1.42e-01,-7.99e-02,2.00e-01,
1.44e-01,-4.00e-02,1.60e-01,
1.46e-01,-7.99e-02,1.20e-01,
1.48e-01,-4.00e-02,1.60e-01,
1.50e-01,-7.99e-02,7.99e-02,
1.52e-01,-4.00e-02,1.60e-01,
1.54e-01,-7.99e-02,7.99e-02,
1.56e-01,-4.00e-02,1.60e-01,
1.58e-01,-7.99e-02,7.99e-02,
1.60e-01,-4.00e-02,7.99e-02,
1.62e-01,-7.99e-02,1.20e-01,
1.64e-01,-4.00e-02,1.20e-01,
1.66e-01,-7.99e-02,4.00e-02,
1.68e-01,-7.99e-02,1.20e-01,
1.70e-01,-4.00e-02,4.00e-02,
1.72e-01,-4.00e-02,1.20e-01,
1.74e-01,-7.99e-02,4.00e-02,
1.76e-01,-4.00e-02,4.00e-02,
1.78e-01,-7.99e-02,1.20e-01,
1.80e-01,-4.00e-02,4.00e-02,
1.82e-01,-7.99e-02,7.99e-02,
1.84e-01,-4.00e-02,4.00e-02,
1.86e-01,-7.99e-02,7.99e-02,
1.88e-01,-4.00e-02,4.00e-02,
1.90e-01,-7.99e-02,7.99e-02,
1.92e-01,-4.00e-02,4.00e-02,
1.94e-01,-7.99e-02,7.99e-02,
1.96e-01,-4.00e-02,4.00e-02,
1.98e-01,-7.99e-02,4.00e-02,
2.00e-01,-4.00e-02,0.00e+00,
2.02e-01,-7.99e-02,7.99e-02,
2.04e-01,-7.99e-02,4.00e-02,
2.06e-01,0.00e+00,0.00e+00,
2.08e-01,-4.00e-02,4.00e-02,
2.10e-01,0.00e+00,0.00e+00,
2.12e-01,0.00e+00,4.00e-02,
2.14e-01,-7.99e-02,0.00e+00,
2.16e-01,-4.00e-02,0.00e+00,
2.18e-01,0.00e+00,4.00e-02,
2.20e-01,-4.00e-02,0.00e+00,
2.22e-01,0.00e+00,4.00e-02,
2.24e-01,0.00e+00,0.00e+00,
2.26e-01,-4.00e-02,4.00e-02,
2.28e-01,-4.00e-02,4.00e-02,
2.30e-01,0.00e+00,0.00e+00,
2.32e-01,-4.00e-02,4.00e-02,
2.34e-01,-7.99e-02,0.00e+00,
2.36e-01,-7.99e-02,0.00e+00,
2.38e-01,0.00e+00,4.00e-02,
2.40e-01,-4.00e-02,4.00e-02,
2.42e-01,0.00e+00,0.00e+00,
2.44e-01,-4.00e-02,4.00e-02,
2.46e-01,-7.99e-02,0.00e+00,
2.48e-01,-4.00e-02,0.00e+00,
2.50e-01,-7.99e-02,4.00e-02,
2.52e-01,-4.00e-02,-4.00e-02,
2.54e-01,-4.00e-02,4.00e-02,
2.56e-01,-4.00e-02,0.00e+00,
2.58e-01,-7.99e-02,4.00e-02,
2.60e-01,-4.00e-02,4.00e-02,
2.62e-01,-7.99e-02,-4.00e-02,
2.64e-01,-4.00e-02,-4.00e-02,
2.66e-01,-4.00e-02,4.00e-02,
2.68e-01,-4.00e-02,4.00e-02,
2.70e-01,-4.00e-02,-4.00e-02,
2.72e-01,-4.00e-02,0.00e+00,
2.74e-01,-7.99e-02,-4.00e-02,
2.76e-01,-4.00e-02,0.00e+00,
2.78e-01,-7.99e-02,-4.00e-02,
2.80e-01,-4.00e-02,4.00e-02,
2.82e-01,-7.99e-02,-4.00e-02,
2.84e-01,-4.00e-02,0.00e+00,
2.86e-01,-7.99e-02,-4.00e-02,
2.88e-01,-4.00e-02,0.00e+00,
2.90e-01,-7.99e-02,-4.00e-02,
2.92e-01,-4.00e-02,-4.00e-02,
2.94e-01,-4.00e-02,4.00e-02,
2.96e-01,-4.00e-02,0.00e+00,
2.98e-01,-4.00e-02,-4.00e-02,
3.00e-01,-4.00e-02,-4.00e-02,
3.02e-01,-7.99e-02,4.00e-02,
3.04e-01,-4.00e-02,-4.00e-02,
3.06e-01,-7.99e-02,0.00e+00,
3.08e-01,-4.00e-02,-4.00e-02,
3.10e-01,-4.00e-02,0.00e+00,
3.12e-01,-4.00e-02,0.00e+00,
3.14e-01,-4.00e-02,-4.00e-02,
3.16e-01,0.00e+00,-4.00e-02,
3.18e-01,-7.99e-02,0.00e+00,
3.20e-01,-4.00e-02,0.00e+00,
3.22e-01,-4.00e-02,-4.00e-02,
3.24e-01,-4.00e-02,-4.00e-02,
3.26e-01,-7.99e-02,0.00e+00,
3.28e-01,-4.00e-02,0.00e+00,
3.30e-01,-4.00e-02,-4.00e-02,
3.32e-01,-4.00e-02,-4.00e-02,
3.34e-01,-7.99e-02,0.00e+00,
3.36e-01,-4.00e-02,-4.00e-02,
3.38e-01,-7.99e-02,0.00e+00,
3.40e-01,-4.00e-02,-4.00e-02,
3.42e-01,-7.99e-02,0.00e+00,
3.44e-01,-7.99e-02,0.00e+00,
3.46e-01,-4.00e-02,-4.00e-02,
3.48e-01,-7.99e-02,0.00e+00,
3.50e-01,-4.00e-02,-4.00e-02,
3.52e-01,-4.00e-02,0.00e+00,
3.54e-01,-7.99e-02,-4.00e-02,
3.56e-01,-4.00e-02,-4.00e-02,
3.58e-01,0.00e+00,0.00e+00,
3.60e-01,-4.00e-02,0.00e+00,
3.62e-01,0.00e+00,-4.00e-02,
3.64e-01,-4.00e-02,-4.00e-02,
3.66e-01,-7.99e-02,0.00e+00,
3.68e-01,-4.00e-02,-4.00e-02,
3.70e-01,-4.00e-02,0.00e+00,
3.72e-01,-4.00e-02,-4.00e-02,
3.74e-01,-7.99e-02,0.00e+00,
3.76e-01,-4.00e-02,-4.00e-02,
3.78e-01,-7.99e-02,0.00e+00,
3.80e-01,-4.00e-02,0.00e+00,
3.82e-01,-4.00e-02,-4.00e-02,
3.84e-01,-7.99e-02,0.00e+00,
3.86e-01,0.00e+00,-4.00e-02,
3.88e-01,-4.00e-02,-4.00e-02,
3.90e-01,-4.00e-02,0.00e+00,
3.92e-01,-4.00e-02,-4.00e-02,
3.94e-01,-7.99e-02,0.00e+00,
3.96e-01,-7.99e-02,0.00e+00,
3.98e-01,-4.00e-02,-1.20e-01,
4.00e-01,-4.00e-02,-4.00e-02,
4.02e-01,-7.99e-02,0.00e+00,
4.04e-01,-4.00e-02,-4.00e-02,
4.06e-01,0.00e+00,0.00e+00,
4.08e-01,-4.00e-02,0.00e+00,
4.10e-01,-4.00e-02,-1.20e-01,
4.12e-01,-4.00e-02,-4.00e-02,
4.14e-01,-7.99e-02,0.00e+00,
4.16e-01,-4.00e-02,-4.00e-02,
4.18e-01,-4.00e-02,0.00e+00,
4.20e-01,-4.00e-02,0.00e+00,
4.22e-01,-7.99e-02,-1.20e-01,
4.24e-01,-4.00e-02,0.00e+00,
4.26e-01,-7.99e-02,-4.00e-02,
4.28e-01,-4.00e-02,0.00e+00,
4.30e-01,-7.99e-02,-4.00e-02,
4.32e-01,-4.00e-02,-4.00e-02,
4.34e-01,-7.99e-02,0.00e+00,
4.36e-01,-4.00e-02,0.00e+00,
4.38e-01,0.00e+00,-4.00e-02,
4.40e-01,-4.00e-02,-4.00e-02,
4.42e-01,-7.99e-02,0.00e+00,
4.44e-01,-4.00e-02,-4.00e-02,
4.46e-01,-4.00e-02,0.00e+00,
4.48e-01,-4.00e-02,-4.00e-02,
4.50e-01,-7.99e-02,0.00e+00,
4.52e-01,-4.00e-02,-4.00e-02,
4.54e-01,-4.00e-02,0.00e+00,
4.56e-01,-4.00e-02,-4.00e-02,
4.58e-01,-7.99e-02,0.00e+00,
4.60e-01,-4.00e-02,-4.00e-02,
4.62e-01,-7.99e-02,0.00e+00,
4.64e-01,-4.00e-02,0.00e+00,
4.66e-01,-7.99e-02,-4.00e-02,
4.68e-01,-4.00e-02,-4.00e-02,
4.70e-01,-7.99e-02,0.00e+00,
4.72e-01,-4.00e-02,-4.00e-02,
4.74e-01,-7.99e-02,0.00e+00,
4.76e-01,-7.99e-02,0.00e+00,
4.78e-01,-4.00e-02,-4.00e-02,
4.80e-01,-7.99e-02,0.00e+00,
4.82e-01,-4.00e-02,-1.20e-01,
4.84e-01,-4.00e-02,-4.00e-02,
4.86e-01,-7.99e-02,0.00e+00,
4.88e-01,-4.00e-02,-4.00e-02,
4.90e-01,-7.99e-02,0.00e+00,
4.92e-01,-4.00e-02,-4.00e-02,
4.94e-01,-7.99e-02,0.00e+00,
4.96e-01,-4.00e-02,-4.00e-02,
4.98e-01,-7.99e-02,0.00e+00,
5.00e-01,-7.99e-02,-4.00e-02,
5.02e-01,0.00e+00,0.00e+00,
5.04e-01,-4.00e-02,-4.00e-02,
5.06e-01,-7.99e-02,0.00e+00,
5.08e-01,-7.99e-02,0.00e+00,
5.10e-01,0.00e+00,-4.00e-02,
5.12e-01,-4.00e-02,-4.00e-02,
5.14e-01,-4.00e-02,0.00e+00,
5.16e-01,-7.99e-02,-4.00e-02,
5.18e-01,-4.00e-02,0.00e+00,
5.20e-01,-4.00e-02,0.00e+00,
