X,CH1,CH2,
Second,Volt,Volt,
7.20e-05,-1.20e-01,5.44e+00,
7.30e-05,-1.24e-01,5.52e+00,
7.40e-05,-1.22e-01,5.44e+00,
7.50e-05,-1.26e-01,5.52e+00,
7.60e-05,-1.26e-01,5.44e+00,
7.70e-05,-1.28e-01,5.52e+00,
7.80e-05,-1.28e-01,5.44e+00,
7.90e-05,-1.32e-01,5.52e+00,
8.00e-05,-1.28e-01,5.52e+00,
8.10e-05,-1.34e-01,5.60e+00,
8.20e-05,-1.34e-01,5.52e+00,
8.30e-05,-1.34e-01,5.60e+00,
8.40e-05,-1.34e-01,5.52e+00,
8.50e-05,-1.36e-01,5.60e+00,
8.60e-05,-1.34e-01,5.60e+00,
8.70e-05,-1.40e-01,5.52e+00,
8.80e-05,-1.36e-01,5.60e+00,
8.90e-05,-1.40e-01,5.60e+00,
9.00e-05,-1.40e-01,5.60e+00,
9.10e-05,-1.42e-01,5.68e+00,
9.20e-05,-1.42e-01,5.60e+00,
9.30e-05,-1.40e-01,5.68e+00,
9.40e-05,-1.42e-01,5.60e+00,
9.50e-05,-1.44e-01,5.68e+00,
9.60e-05,-1.42e-01,5.68e+00,
9.70e-05,-1.44e-01,5.60e+00,
9.80e-05,-1.44e-01,5.68e+00,
9.90e-05,-1.42e-01,5.76e+00,
1.00e-04,-1.42e-01,5.68e+00,
1.01e-04,-1.44e-01,5.76e+00,
1.02e-04,-1.44e-01,5.68e+00,
1.03e-04,-1.42e-01,5.76e+00,
1.04e-04,-1.44e-01,5.76e+00,
1.05e-04,-1.42e-01,5.76e+00,
1.06e-04,-1.44e-01,5.76e+00,
1.07e-04,-1.42e-01,5.76e+00,
1.08e-04,-1.44e-01,5.76e+00,
1.09e-04,-1.40e-01,5.76e+00,
1.10e-04,-1.42e-01,5.76e+00,
1.11e-04,-1.40e-01,5.84e+00,
1.12e-04,-1.42e-01,5.84e+00,
1.13e-04,-1.38e-01,5.84e+00,
1.14e-04,-1.40e-01,5.84e+00,
1.15e-04,-1.38e-01,5.84e+00,
1.16e-04,-1.40e-01,5.84e+00,
1.17e-04,-1.36e-01,5.84e+00,
1.18e-04,-1.36e-01,5.84e+00,
1.19e-04,-1.34e-01,5.92e+00,
1.20e-04,-1.34e-01,5.92e+00,
1.21e-04,-1.32e-01,5.84e+00,
1.22e-04,-1.34e-01,5.84e+00,
1.23e-04,-1.28e-01,5.92e+00,
1.24e-04,-1.28e-01,5.92e+00,
1.25e-04,-1.30e-01,5.84e+00,
1.26e-04,-1.28e-01,5.92e+00,
1.27e-04,-1.26e-01,5.92e+00,
1.28e-04,-1.26e-01,5.92e+00,
1.29e-04,-1.22e-01,5.92e+00,
1.30e-04,-1.22e-01,5.92e+00,
1.31e-04,-1.20e-01,6.00e+00,
1.32e-04,-1.20e-01,5.92e+00,
1.33e-04,-1.16e-01,6.00e+00,
1.34e-04,-1.16e-01,5.92e+00,
1.35e-04,-1.12e-01,6.00e+00,
1.36e-04,-1.14e-01,5.92e+00,
1.37e-04,-1.10e-01,6.00e+00,
1.38e-04,-1.10e-01,6.00e+00,
1.39e-04,-1.06e-01,5.92e+00,
1.40e-04,-1.06e-01,6.00e+00,
1.41e-04,-1.02e-01,6.08e+00,
1.42e-04,-1.02e-01,6.08e+00,
1.43e-04,-9.80e-02,6.00e+00,
1.44e-04,-9.80e-02,6.08e+00,
1.45e-04,-9.40e-02,5.92e+00,
1.46e-04,-9.60e-02,5.84e+00,
1.47e-04,-9.20e-02,5.52e+00,
1.48e-04,-9.20e-02,5.52e+00,
1.49e-04,-8.60e-02,5.28e+00,
1.50e-04,-8.60e-02,5.28e+00,
1.51e-04,-7.99e-02,4.88e+00,
1.52e-04,-8.19e-02,4.88e+00,
1.53e-04,-7.80e-02,4.64e+00,
1.54e-04,-7.80e-02,4.64e+00,
1.55e-04,-7.20e-02,4.40e+00,
1.56e-04,-7.00e-02,4.40e+00,
1.57e-04,-7.40e-02,4.16e+00,
1.58e-04,-6.80e-02,4.08e+00,
1.59e-04,-6.40e-02,3.92e+00,
1.60e-04,-6.40e-02,3.84e+00,
1.61e-04,-5.80e-02,3.68e+00,
1.62e-04,-5.80e-02,3.60e+00,
1.63e-04,-5.40e-02,3.44e+00,
1.64e-04,-5.60e-02,3.36e+00,
1.65e-04,-4.80e-02,3.20e+00,
1.66e-04,-4.80e-02,3.20e+00,
1.67e-04,-4.20e-02,2.88e+00,
1.68e-04,-4.20e-02,2.88e+00,
1.69e-04,-3.80e-02,2.56e+00,
1.70e-04,-3.80e-02,2.56e+00,
1.71e-04,-3.20e-02,2.24e+00,
1.72e-04,-3.20e-02,2.24e+00,
1.73e-04,-2.60e-02,2.00e+00,
1.74e-04,-2.80e-02,2.00e+00,
1.75e-04,-2.20e-02,1.68e+00,
1.76e-04,-2.20e-02,1.68e+00,
1.77e-04,-1.60e-02,1.36e+00,
1.78e-04,-1.60e-02,1.36e+00,
1.79e-04,-1.20e-02,1.20e+00,
1.80e-04,-1.00e-02,1.12e+00,
1.81e-04,-6.00e-03,8.80e-01,
1.82e-04,-6.00e-03,8.80e-01,
1.83e-04,-2.00e-03,6.40e-01,
1.84e-04,-2.00e-03,5.60e-01,
1.85e-04,0.00e+00,4.00e-01,
1.86e-04,0.00e+00,3.20e-01,
1.87e-04,2.00e-03,1.60e-01,
1.88e-04,2.00e-03,1.60e-01,
1.89e-04,0.00e+00,7.99e-02,
1.90e-04,0.00e+00,7.99e-02,
1.91e-04,2.00e-03,0.00e+00,
1.92e-04,0.00e+00,0.00e+00,
1.93e-04,4.00e-03,-7.99e-02,
1.94e-04,0.00e+00,-7.99e-02,
1.95e-04,2.00e-03,0.00e+00,
1.96e-04,2.00e-03,-7.99e-02,
1.97e-04,0.00e+00,-7.99e-02,
1.98e-04,2.00e-03,-7.99e-02,
1.99e-04,0.00e+00,-7.99e-02,
2.00e-04,0.00e+00,-7.99e-02,
2.01e-04,4.00e-03,-7.99e-02,
2.02e-04,2.00e-03,-7.99e-02,
2.03e-04,0.00e+00,-7.99e-02,
2.04e-04,2.00e-03,-7.99e-02,
2.05e-04,0.00e+00,-7.99e-02,
2.06e-04,2.00e-03,-7.99e-02,
2.07e-04,4.00e-03,-7.99e-02,
2.08e-04,0.00e+00,-7.99e-02,
2.09e-04,6.00e-03,-7.99e-02,
2.10e-04,0.00e+00,-7.99e-02,
2.11e-04,4.00e-03,-7.99e-02,
2.12e-04,2.00e-03,-7.99e-02,
2.13e-04,0.00e+00,-7.99e-02,
2.14e-04,2.00e-03,-7.99e-02,
2.15e-04,4.00e-03,-7.99e-02,
2.16e-04,0.00e+00,-7.99e-02,
2.17e-04,4.00e-03,-7.99e-02,
2.18e-04,2.00e-03,-7.99e-02,
2.19e-04,0.00e+00,-7.99e-02,
2.20e-04,0.00e+00,-7.99e-02,
2.21e-04,6.00e-03,-7.99e-02,
2.22e-04,0.00e+00,-7.99e-02,
2.23e-04,2.00e-03,-2.40e-01,
2.24e-04,4.00e-03,-7.99e-02,
2.25e-04,0.00e+00,-7.99e-02,
2.26e-04,2.00e-03,-7.99e-02,
